continent,country,year,life_expectancy,fertility,population
Europe,United Kingdom,1974,72.38,1.89,56122405.0
Europe,United Kingdom,1975,72.65,1.83,56179925.0
Europe,United Kingdom,1976,72.62,1.78,56212943.0
Europe,United Kingdom,1977,73.11,1.74,56224944.0
Europe,United Kingdom,1978,73.04,1.73,56223974.0
Europe,United Kingdom,1979,73.14,1.72,56220089.0
Europe,United Kingdom,1980,73.57,1.73,56221513.0
Europe,United Kingdom,1981,73.9,1.74,56231020.0
Europe,United Kingdom,1982,74.03,1.76,56250124.0
Europe,United Kingdom,1983,74.28,1.78,56283959.0
Europe,United Kingdom,1984,74.66,1.8,56337848.0
Europe,United Kingdom,1985,74.51,1.81,56415196.0
Europe,United Kingdom,1986,74.78,1.82,56519444.0
Europe,United Kingdom,1987,75.12,1.83,56649375.0
Europe,United Kingdom,1988,75.23,1.83,56797704.0
Europe,United Kingdom,1989,75.36,1.82,56953861.0
Europe,United Kingdom,1990,75.7,1.81,57110117.0
Europe,United Kingdom,1991,76.0,1.8,57264600.0
Europe,United Kingdom,1992,76.2,1.79,57419469.0
Europe,United Kingdom,1993,76.3,1.78,57575969.0
Europe,United Kingdom,1994,76.6,1.77,57736667.0
Europe,United Kingdom,1995,76.7,1.76,57903790.0
Europe,United Kingdom,1996,76.9,1.74,58079322.0
Europe,United Kingdom,1997,77.1,1.73,58263858.0
Europe,United Kingdom,1998,77.3,1.71,58456989.0
Europe,United Kingdom,1999,77.5,1.69,58657794.0
Europe,United Kingdom,2000,77.8,1.68,58867004.0
Europe,United Kingdom,2001,78.0,1.67,59080221.0
Europe,United Kingdom,2002,78.2,1.67,59301235.0
Europe,United Kingdom,2003,78.4,1.69,59548421.0
Europe,United Kingdom,2004,78.7,1.72,59846226.0
Europe,United Kingdom,2005,79.0,1.76,60210012.0
Europe,United Kingdom,2006,79.2,1.8,60648850.0
Europe,United Kingdom,2007,79.5,1.84,61151820.0
Europe,United Kingdom,2008,79.7,1.87,61689620.0
Europe,United Kingdom,2009,80.0,1.89,62221164.0
Europe,United Kingdom,2010,80.2,1.9,62716684.0
Europe,United Kingdom,2011,80.5,1.9,63164949.0
Europe,United Kingdom,2012,80.7,1.9,63573766.0
Europe,United Kingdom,2013,80.8,1.89,63955654.0
Europe,United Kingdom,2014,80.9,1.89,64331348.0
Europe,United Kingdom,2015,81.0,1.89,64715810.0
North America,Antigua and Barbuda,1950,57.97,4.45,46301.0
North America,Antigua and Barbuda,1951,58.26,4.46,48306.0
North America,Antigua and Barbuda,1952,58.8,4.5,49887.0
North America,Antigua and Barbuda,1953,59.34,4.52,51092.0
North America,Antigua and Barbuda,1954,59.87,4.53,51979.0
North America,Antigua and Barbuda,1955,60.41,4.53,52611.0
North America,Antigua and Barbuda,1956,60.93,4.53,53062.0
North America,Antigua and Barbuda,1957,61.45,4.51,53411.0
North America,Antigua and Barbuda,1958,61.97,4.49,53744.0
North America,Antigua and Barbuda,1959,62.48,4.46,54143.0
North America,Antigua and Barbuda,1960,62.97,4.43,54681.0
North America,Antigua and Barbuda,1961,63.46,4.39,55403.0
North America,Antigua and Barbuda,1962,63.93,4.34,56311.0
North America,Antigua and Barbuda,1963,64.38,4.3,57368.0
North America,Antigua and Barbuda,1964,64.81,4.25,58500.0
North America,Antigua and Barbuda,1965,65.23,4.19,59653.0
North America,Antigua and Barbuda,1966,65.63,4.13,60818.0
North America,Antigua and Barbuda,1967,66.03,4.04,62002.0
North America,Antigua and Barbuda,1968,66.41,3.94,63176.0
North America,Antigua and Barbuda,1969,66.81,3.82,64307.0
North America,Antigua and Barbuda,1970,67.19,3.68,65369.0
North America,Antigua and Barbuda,1971,67.56,3.52,66338.0
North America,Antigua and Barbuda,1972,67.94,3.33,67205.0
North America,Antigua and Barbuda,1973,68.3,3.12,67972.0
North America,Antigua and Barbuda,1974,68.64,2.91,68655.0
North America,Antigua and Barbuda,1975,68.99,2.7,69253.0
North America,Antigua and Barbuda,1976,69.32,2.51,69782.0
North America,Antigua and Barbuda,1977,69.64,2.36,70223.0
North America,Antigua and Barbuda,1978,69.96,2.24,70508.0
North America,Antigua and Barbuda,1979,70.28,2.16,70553.0
North America,Antigua and Barbuda,1980,70.59,2.12,70301.0
North America,Antigua and Barbuda,1981,70.9,2.1,69750.0
North America,Antigua and Barbuda,1982,71.22,2.1,68950.0
North America,Antigua and Barbuda,1983,71.52,2.1,67958.0
North America,Antigua and Barbuda,1984,71.82,2.1,66863.0
North America,Antigua and Barbuda,1985,72.13,2.09,65744.0
North America,Antigua and Barbuda,1986,72.42,2.08,64605.0
North America,Antigua and Barbuda,1987,72.7,2.07,63484.0
North America,Antigua and Barbuda,1988,72.97,2.06,62538.0
North America,Antigua and Barbuda,1989,73.24,2.06,61967.0
North America,Antigua and Barbuda,1990,73.5,2.06,61906.0
North America,Antigua and Barbuda,1991,73.6,2.07,62412.0
North America,Antigua and Barbuda,1992,73.5,2.1,63434.0
North America,Antigua and Barbuda,1993,73.4,2.13,64868.0
North America,Antigua and Barbuda,1994,73.4,2.17,66550.0
North America,Antigua and Barbuda,1995,73.5,2.21,68349.0
North America,Antigua and Barbuda,1996,73.5,2.25,70245.0
North America,Antigua and Barbuda,1997,73.9,2.28,72232.0
North America,Antigua and Barbuda,1998,74.1,2.3,74206.0
North America,Antigua and Barbuda,1999,74.0,2.32,76041.0
North America,Antigua and Barbuda,2000,73.8,2.32,77648.0
North America,Antigua and Barbuda,2001,74.1,2.31,78972.0
North America,Antigua and Barbuda,2002,74.3,2.29,80030.0
North America,Antigua and Barbuda,2003,74.5,2.27,80904.0
North America,Antigua and Barbuda,2004,74.6,2.25,81718.0
North America,Antigua and Barbuda,2005,74.9,2.22,82565.0
North America,Antigua and Barbuda,2006,74.9,2.2,83467.0
North America,Antigua and Barbuda,2007,75.3,2.18,84397.0
North America,Antigua and Barbuda,2008,75.5,2.16,85350.0
North America,Antigua and Barbuda,2009,75.7,2.15,86300.0
North America,Antigua and Barbuda,2010,75.8,2.13,87233.0
North America,Antigua and Barbuda,2011,75.9,2.12,88152.0
North America,Antigua and Barbuda,2012,76.1,2.1,89069.0
North America,Antigua and Barbuda,2013,76.2,2.09,89985.0
North America,Antigua and Barbuda,2014,76.3,2.08,90900.0
North America,Antigua and Barbuda,2015,76.4,2.06,91818.0
North America,Bahamas,1950,58.74,3.98,79088.0
North America,Bahamas,1951,58.91,3.99,79984.0
North America,Bahamas,1952,59.29,4.02,81428.0
North America,Bahamas,1953,59.67,4.06,83371.0
North America,Bahamas,1954,60.03,4.12,85776.0
North America,Bahamas,1955,60.39,4.18,88619.0
North America,Bahamas,1956,60.72,4.25,91893.0
North America,Bahamas,1957,61.06,4.32,95604.0
North America,Bahamas,1958,61.38,4.4,99767.0
North America,Bahamas,1959,61.69,4.46,104406.0
North America,Bahamas,1960,62.0,4.5,109526.0
North America,Bahamas,1961,62.29,4.5,115108.0
North America,Bahamas,1962,62.58,4.45,121083.0
North America,Bahamas,1963,62.85,4.36,127331.0
North America,Bahamas,1964,63.13,4.22,133697.0
North America,Bahamas,1965,63.4,4.06,140049.0
North America,Bahamas,1966,63.65,3.89,146364.0
North America,Bahamas,1967,63.91,3.75,152607.0
North America,Bahamas,1968,64.14,3.64,158629.0
North America,Bahamas,1969,64.39,3.57,164250.0
North America,Bahamas,1970,64.61,3.53,169356.0
North America,Bahamas,1971,64.85,3.5,173867.0
North America,Bahamas,1972,65.08,3.47,177844.0
North America,Bahamas,1973,65.3,3.41,181489.0
North America,Bahamas,1974,65.53,3.33,185097.0
North America,Bahamas,1975,65.74,3.23,188882.0
North America,Bahamas,1976,65.96,3.14,192905.0
North America,Bahamas,1977,66.16,3.06,197118.0
North America,Bahamas,1978,66.37,3.01,201511.0
North America,Bahamas,1979,66.57,2.99,206038.0
North America,Bahamas,1980,66.75,2.99,210660.0
North America,Bahamas,1981,66.95,2.99,215404.0
North America,Bahamas,1982,67.12,2.99,220275.0
North America,Bahamas,1983,67.31,2.97,225185.0
North America,Bahamas,1984,67.5,2.92,230016.0
North America,Bahamas,1985,67.67,2.86,234684.0
North America,Bahamas,1986,67.86,2.79,239132.0
North America,Bahamas,1987,68.02,2.73,243391.0
North America,Bahamas,1988,68.2,2.68,247576.0
North America,Bahamas,1989,68.35,2.65,251855.0
North America,Bahamas,1990,68.5,2.64,256338.0
North America,Bahamas,1991,68.9,2.63,261117.0
North America,Bahamas,1992,69.2,2.62,266133.0
North America,Bahamas,1993,69.7,2.6,271165.0
North America,Bahamas,1994,69.5,2.57,275903.0
North America,Bahamas,1995,69.7,2.51,280151.0
North America,Bahamas,1996,70.0,2.44,283792.0
North America,Bahamas,1997,70.2,2.36,286968.0
North America,Bahamas,1998,70.1,2.26,290054.0
North America,Bahamas,1999,70.1,2.17,293572.0
North America,Bahamas,2000,70.2,2.07,297891.0
North America,Bahamas,2001,70.3,1.99,303138.0
North America,Bahamas,2002,70.4,1.92,309170.0
North America,Bahamas,2003,71.1,1.88,315757.0
North America,Bahamas,2004,71.7,1.86,322539.0
North America,Bahamas,2005,71.7,1.85,329243.0
North America,Bahamas,2006,72.0,1.86,335801.0
North America,Bahamas,2007,71.8,1.88,342259.0
North America,Bahamas,2008,72.2,1.89,348587.0
North America,Bahamas,2009,72.7,1.9,354780.0
North America,Bahamas,2010,72.7,1.9,360830.0
North America,Bahamas,2011,72.6,1.9,366711.0
North America,Bahamas,2012,72.7,1.89,372388.0
North America,Bahamas,2013,72.9,1.89,377841.0
North America,Bahamas,2014,73.5,1.88,383054.0
North America,Bahamas,2015,73.7,1.88,388019.0
North America,Barbados,1950,56.5,4.52,210995.0
North America,Barbados,1951,56.82,4.49,215704.0
North America,Barbados,1952,57.41,4.43,219636.0
North America,Barbados,1953,57.99,4.39,222808.0
North America,Barbados,1954,58.56,4.36,225263.0
North America,Barbados,1955,59.13,4.34,227076.0
North America,Barbados,1956,59.67,4.33,228349.0
North America,Barbados,1957,60.22,4.33,229214.0
North America,Barbados,1958,60.76,4.33,229826.0
North America,Barbados,1959,61.28,4.34,230350.0
North America,Barbados,1960,61.8,4.33,230934.0
North America,Barbados,1961,62.31,4.31,231674.0
North America,Barbados,1962,62.79,4.27,232584.0
North America,Barbados,1963,63.27,4.2,233587.0
North America,Barbados,1964,63.74,4.09,234547.0
North America,Barbados,1965,64.2,3.96,235373.0
North America,Barbados,1966,64.64,3.81,236043.0
North America,Barbados,1967,65.08,3.64,236620.0
North America,Barbados,1968,65.5,3.46,237199.0
North America,Barbados,1969,65.91,3.28,237911.0
North America,Barbados,1970,66.31,3.11,238847.0
North America,Barbados,1971,66.71,2.95,240038.0
North America,Barbados,1972,67.09,2.79,241441.0
North America,Barbados,1973,67.47,2.65,242980.0
North America,Barbados,1974,67.83,2.51,244539.0
North America,Barbados,1975,68.17,2.39,246033.0
North America,Barbados,1976,68.53,2.29,247444.0
North America,Barbados,1977,68.87,2.2,248785.0
North America,Barbados,1978,69.22,2.12,250035.0
North America,Barbados,1979,69.57,2.06,251176.0
North America,Barbados,1980,69.91,2.0,252197.0
North America,Barbados,1981,70.25,1.96,253080.0
North America,Barbados,1982,70.58,1.92,253836.0
North America,Barbados,1983,70.91,1.89,254515.0
North America,Barbados,1984,71.23,1.86,255195.0
North America,Barbados,1985,71.54,1.83,255929.0
North America,Barbados,1986,71.85,1.81,256738.0
North America,Barbados,1987,72.14,1.78,257609.0
North America,Barbados,1988,72.43,1.77,258524.0
North America,Barbados,1989,72.72,1.75,259454.0
North America,Barbados,1990,73.0,1.74,260374.0
North America,Barbados,1991,73.2,1.73,261281.0
North America,Barbados,1992,73.2,1.73,262184.0
North America,Barbados,1993,73.1,1.73,263091.0
North America,Barbados,1994,73.0,1.72,264015.0
North America,Barbados,1995,73.3,1.73,264962.0
North America,Barbados,1996,73.7,1.73,265940.0
North America,Barbados,1997,73.9,1.74,266944.0
North America,Barbados,1998,74.1,1.75,267949.0
North America,Barbados,1999,74.2,1.76,268920.0
North America,Barbados,2000,74.0,1.77,269838.0
North America,Barbados,2001,74.4,1.78,270686.0
North America,Barbados,2002,74.6,1.79,271479.0
North America,Barbados,2003,74.8,1.8,272261.0
North America,Barbados,2004,74.9,1.81,273091.0
North America,Barbados,2005,75.0,1.82,274013.0
North America,Barbados,2006,75.0,1.82,275040.0
North America,Barbados,2007,75.1,1.83,276154.0
North America,Barbados,2008,75.3,1.83,277315.0
North America,Barbados,2009,75.3,1.84,278466.0
North America,Barbados,2010,75.2,1.84,279566.0
North America,Barbados,2011,75.2,1.84,280602.0
North America,Barbados,2012,75.4,1.85,281580.0
North America,Barbados,2013,75.5,1.85,282503.0
North America,Barbados,2014,75.6,1.85,283380.0
North America,Barbados,2015,75.7,1.86,284215.0
North America,Belize,1950,54.86,6.69,68918.0
North America,Belize,1951,55.15,6.68,71243.0
North America,Belize,1952,55.7,6.66,73428.0
North America,Belize,1953,56.27,6.64,75554.0
North America,Belize,1954,56.82,6.62,77686.0
North America,Belize,1955,57.37,6.6,79872.0
North America,Belize,1956,57.91,6.58,82140.0
North America,Belize,1957,58.46,6.56,84503.0
North America,Belize,1958,58.99,6.54,86956.0
North America,Belize,1959,59.54,6.52,89483.0
North America,Belize,1960,60.08,6.5,92068.0
North America,Belize,1961,60.64,6.48,94701.0
North America,Belize,1962,61.2,6.46,97389.0
North America,Belize,1963,61.78,6.44,100166.0
North America,Belize,1964,62.36,6.42,103070.0
North America,Belize,1965,62.95,6.4,106121.0
North America,Belize,1966,63.53,6.38,109344.0
North America,Belize,1967,64.11,6.36,112699.0
North America,Belize,1968,64.67,6.34,116061.0
North America,Belize,1969,65.21,6.32,119260.0
North America,Belize,1970,65.72,6.3,122179.0
North America,Belize,1971,66.21,6.29,124792.0
North America,Belize,1972,66.66,6.28,127148.0
North America,Belize,1973,67.11,6.29,129294.0
North America,Belize,1974,67.52,6.29,131306.0
North America,Belize,1975,67.93,6.28,133261.0
North America,Belize,1976,68.32,6.25,135145.0
North America,Belize,1977,68.7,6.2,136991.0
North America,Belize,1978,69.06,6.11,138972.0
North America,Belize,1979,69.43,5.99,141308.0
North America,Belize,1980,69.78,5.85,144151.0
North America,Belize,1981,70.13,5.68,147566.0
North America,Belize,1982,70.47,5.51,151498.0
North America,Belize,1983,70.8,5.34,155820.0
North America,Belize,1984,71.09,5.17,160342.0
North America,Belize,1985,71.34,5.02,164916.0
North America,Belize,1986,71.51,4.89,169570.0
North America,Belize,1987,71.6,4.77,174326.0
North America,Belize,1988,71.61,4.67,179025.0
North America,Belize,1989,71.54,4.58,183470.0
North America,Belize,1990,71.4,4.51,187552.0
North America,Belize,1991,71.2,4.44,191127.0
North America,Belize,1992,71.1,4.36,194321.0
North America,Belize,1993,70.8,4.29,197615.0
North America,Belize,1994,70.6,4.2,201678.0
North America,Belize,1995,70.5,4.11,206962.0
North America,Belize,1996,70.4,4.01,213674.0
North America,Belize,1997,69.7,3.91,221608.0
North America,Belize,1998,69.5,3.8,230289.0
North America,Belize,1999,69.3,3.7,239024.0
North America,Belize,2000,69.0,3.59,247312.0
North America,Belize,2001,68.8,3.49,254989.0
North America,Belize,2002,69.3,3.4,262202.0
North America,Belize,2003,69.6,3.3,269132.0
North America,Belize,2004,69.9,3.21,276085.0
North America,Belize,2005,70.0,3.12,283279.0
North America,Belize,2006,70.3,3.04,290751.0
North America,Belize,2007,70.6,2.97,298403.0
North America,Belize,2008,70.7,2.91,306165.0
North America,Belize,2009,70.9,2.85,313925.0
North America,Belize,2010,71.2,2.8,321609.0
North America,Belize,2011,71.2,2.76,329193.0
North America,Belize,2012,71.3,2.72,336707.0
North America,Belize,2013,71.3,2.68,344193.0
North America,Belize,2014,71.5,2.64,351706.0
North America,Belize,2015,71.7,2.6,359287.0
North America,Canada,1950,68.26,3.43,13736997.0
North America,Canada,1951,68.53,3.47,14099994.0
North America,Canada,1952,68.72,3.62,14481497.0
North America,Canada,1953,69.1,3.7,14882050.0
North America,Canada,1954,69.96,3.81,15300472.0
North America,Canada,1955,70.02,3.81,15733858.0
North America,Canada,1956,70.0,3.84,16177451.0
North America,Canada,1957,69.92,3.93,16624767.0
North America,Canada,1958,70.58,3.89,17067983.0
North America,Canada,1959,70.62,3.94,17498573.0
North America,Canada,1960,71.0,3.91,17909232.0
North America,Canada,1961,71.22,3.85,18295922.0
North America,Canada,1962,71.25,3.77,18659663.0
North America,Canada,1963,71.26,3.68,19007305.0
North America,Canada,1964,71.64,3.51,19349346.0
North America,Canada,1965,71.74,3.15,19693538.0
North America,Canada,1966,71.86,2.81,20041006.0
North America,Canada,1967,72.07,2.6,20389445.0
North America,Canada,1968,72.23,2.46,20739031.0
North America,Canada,1969,72.39,2.41,21089228.0
North America,Canada,1970,72.58,2.31,21439200.0
North America,Canada,1971,72.91,2.14,21790338.0
North America,Canada,1972,72.81,1.97,22141998.0
North America,Canada,1973,73.04,1.88,22488744.0
North America,Canada,1974,73.12,1.83,22823272.0
North America,Canada,1975,73.41,1.83,23140609.0
North America,Canada,1976,73.84,1.78,23439940.0
North America,Canada,1977,74.13,1.75,23723801.0
North America,Canada,1978,74.46,1.7,23994948.0
North America,Canada,1979,74.81,1.7,24257594.0
North America,Canada,1980,75.05,1.68,24515788.0
North America,Canada,1981,75.46,1.65,24768525.0
North America,Canada,1982,75.67,1.64,25017501.0
North America,Canada,1983,76.04,1.62,25272656.0
North America,Canada,1984,76.33,1.62,25546736.0
North America,Canada,1985,76.31,1.61,25848173.0
North America,Canada,1986,76.46,1.59,26181342.0
North America,Canada,1987,76.76,1.58,26541981.0
North America,Canada,1988,76.82,1.6,26919036.0
North America,Canada,1989,77.09,1.66,27296517.0
North America,Canada,1990,77.4,1.72,27662440.0
North America,Canada,1991,77.6,1.71,28014102.0
North America,Canada,1992,77.7,1.71,28353843.0
North America,Canada,1993,77.8,1.68,28680921.0
North America,Canada,1994,77.9,1.69,28995822.0
North America,Canada,1995,78.0,1.67,29299478.0
North America,Canada,1996,78.3,1.63,29590952.0
North America,Canada,1997,78.6,1.57,29871092.0
North America,Canada,1998,78.8,1.56,30145148.0
North America,Canada,1999,79.0,1.54,30420216.0
North America,Canada,2000,79.2,1.51,30701903.0
North America,Canada,2001,79.5,1.54,30991344.0
North America,Canada,2002,79.6,1.51,31288572.0
North America,Canada,2003,79.8,1.54,31596593.0
North America,Canada,2004,80.1,1.55,31918582.0
North America,Canada,2005,80.2,1.57,32256333.0
North America,Canada,2006,80.5,1.61,32611436.0
North America,Canada,2007,80.6,1.66,32982275.0
North America,Canada,2008,80.8,1.68,33363256.0
North America,Canada,2009,81.1,1.67,33746559.0
North America,Canada,2010,81.3,1.63,34126173.0
North America,Canada,2011,81.6,1.61,34499905.0
North America,Canada,2012,81.6,1.66,34868151.0
North America,Canada,2013,81.6,1.67,35230612.0
North America,Canada,2014,81.7,1.68,35587793.0
North America,Canada,2015,81.7,1.68,35939927.0
North America,Costa Rica,1950,56.29,6.55,959489.0
North America,Costa Rica,1951,56.6,6.59,986159.0
North America,Costa Rica,1952,57.19,6.68,1015875.0
North America,Costa Rica,1953,57.79,6.77,1048222.0
North America,Costa Rica,1954,58.38,6.86,1082879.0
North America,Costa Rica,1955,58.98,6.95,1119619.0
North America,Costa Rica,1956,59.57,7.05,1158318.0
North America,Costa Rica,1957,60.17,7.14,1198946.0
North America,Costa Rica,1958,60.77,7.22,1241550.0
North America,Costa Rica,1959,61.37,7.28,1286229.0
North America,Costa Rica,1960,61.97,7.31,1333042.0
North America,Costa Rica,1961,62.56,7.3,1381920.0
North America,Costa Rica,1962,63.13,7.22,1432583.0
North America,Costa Rica,1963,63.7,7.09,1484512.0
North America,Costa Rica,1964,64.26,6.89,1537035.0
North America,Costa Rica,1965,64.8,6.63,1589625.0
North America,Costa Rica,1966,65.33,6.33,1642189.0
North America,Costa Rica,1967,65.85,6.0,1694711.0
North America,Costa Rica,1968,66.35,5.66,1746870.0
North America,Costa Rica,1969,66.84,5.32,1798315.0
North America,Costa Rica,1970,67.34,5.01,1848873.0
North America,Costa Rica,1971,67.86,4.73,1898366.0
North America,Costa Rica,1972,68.4,4.49,1947048.0
North America,Costa Rica,1973,68.95,4.28,1995744.0
North America,Costa Rica,1974,69.53,4.11,2045580.0
North America,Costa Rica,1975,70.12,3.97,2097410.0
North America,Costa Rica,1976,70.75,3.86,2151492.0
North America,Costa Rica,1977,71.38,3.78,2207727.0
North America,Costa Rica,1978,72.0,3.72,2266153.0
North America,Costa Rica,1979,72.62,3.67,2326708.0
North America,Costa Rica,1980,73.2,3.62,2389309.0
North America,Costa Rica,1981,73.73,3.58,2454127.0
North America,Costa Rica,1982,74.22,3.54,2521163.0
North America,Costa Rica,1983,74.66,3.52,2589932.0
North America,Costa Rica,1984,75.04,3.49,2659772.0
North America,Costa Rica,1985,75.37,3.46,2730231.0
North America,Costa Rica,1986,75.66,3.43,2800986.0
North America,Costa Rica,1987,75.9,3.38,2872214.0
North America,Costa Rica,1988,76.14,3.32,2944560.0
North America,Costa Rica,1989,76.37,3.25,3018953.0
North America,Costa Rica,1990,76.6,3.18,3095994.0
North America,Costa Rica,1991,76.5,3.09,3175654.0
North America,Costa Rica,1992,76.6,3.0,3257463.0
North America,Costa Rica,1993,76.6,2.92,3341005.0
North America,Costa Rica,1994,76.7,2.84,3425692.0
North America,Costa Rica,1995,76.8,2.76,3510925.0
North America,Costa Rica,1996,76.8,2.69,3596733.0
North America,Costa Rica,1997,77.0,2.62,3682725.0
North America,Costa Rica,1998,77.2,2.55,3767369.0
North America,Costa Rica,1999,77.5,2.48,3848725.0
North America,Costa Rica,2000,77.7,2.41,3925450.0
North America,Costa Rica,2001,78.0,2.35,3996800.0
North America,Costa Rica,2002,78.2,2.28,4063208.0
North America,Costa Rica,2003,78.4,2.2,4125970.0
North America,Costa Rica,2004,78.7,2.13,4187039.0
North America,Costa Rica,2005,79.0,2.07,4247843.0
North America,Costa Rica,2006,79.3,2.01,4308790.0
North America,Costa Rica,2007,79.6,1.95,4369465.0
North America,Costa Rica,2008,79.8,1.91,4429506.0
North America,Costa Rica,2009,79.8,1.87,4488261.0
North America,Costa Rica,2010,79.8,1.85,4545273.0
North America,Costa Rica,2011,79.9,1.83,4600487.0
North America,Costa Rica,2012,80.0,1.81,4654148.0
North America,Costa Rica,2013,80.1,1.8,4706433.0
North America,Costa Rica,2014,80.2,1.78,4757606.0
North America,Costa Rica,2015,80.3,1.77,4807850.0
North America,Cuba,1950,58.24,4.76,5919997.0
North America,Cuba,1951,58.53,4.56,6051290.0
North America,Cuba,1952,59.12,4.22,6180031.0
North America,Cuba,1953,59.71,3.96,6304524.0
North America,Cuba,1954,60.29,3.78,6424173.0
North America,Cuba,1955,60.89,3.68,6539470.0
North America,Cuba,1956,61.48,3.67,6652086.0
North America,Cuba,1957,62.07,3.72,6764787.0
North America,Cuba,1958,62.66,3.84,6881209.0
North America,Cuba,1959,63.25,4.0,7005486.0
North America,Cuba,1960,63.85,4.18,7141129.0
North America,Cuba,1961,64.47,4.36,7289828.0
North America,Cuba,1962,65.09,4.51,7450404.0
North America,Cuba,1963,65.71,4.61,7618359.0
North America,Cuba,1964,66.35,4.64,7787149.0
North America,Cuba,1965,66.99,4.62,7951928.0
North America,Cuba,1966,67.6,4.54,8110428.0
North America,Cuba,1967,68.2,4.43,8263547.0
North America,Cuba,1968,68.78,4.31,8413329.0
North America,Cuba,1969,69.32,4.18,8563191.0
North America,Cuba,1970,69.84,4.03,8715123.0
North America,Cuba,1971,70.34,3.86,8869961.0
North America,Cuba,1972,70.82,3.65,9025299.0
North America,Cuba,1973,71.29,3.4,9176051.0
North America,Cuba,1974,71.74,3.13,9315371.0
North America,Cuba,1975,72.18,2.84,9438445.0
North America,Cuba,1976,72.59,2.57,9544268.0
North America,Cuba,1977,72.96,2.33,9634677.0
North America,Cuba,1978,73.3,2.13,9711393.0
North America,Cuba,1979,73.59,1.99,9777287.0
North America,Cuba,1980,73.84,1.89,9835177.0
North America,Cuba,1981,74.05,1.84,9884219.0
North America,Cuba,1982,74.22,1.83,9925618.0
North America,Cuba,1983,74.36,1.83,9966733.0
North America,Cuba,1984,74.48,1.83,10017061.0
North America,Cuba,1985,74.57,1.84,10082990.0
North America,Cuba,1986,74.62,1.84,10167998.0
North America,Cuba,1987,74.65,1.83,10269276.0
North America,Cuba,1988,74.67,1.81,10379080.0
North America,Cuba,1989,74.67,1.79,10486110.0
North America,Cuba,1990,74.7,1.75,10582082.0
North America,Cuba,1991,74.8,1.72,10664577.0
North America,Cuba,1992,74.7,1.68,10735775.0
North America,Cuba,1993,74.7,1.65,10797556.0
North America,Cuba,1994,74.8,1.63,10853435.0
North America,Cuba,1995,75.0,1.61,10906048.0
North America,Cuba,1996,75.2,1.61,10955372.0
North America,Cuba,1997,75.4,1.61,11000431.0
North America,Cuba,1998,75.6,1.62,11041893.0
North America,Cuba,1999,75.8,1.62,11080506.0
North America,Cuba,2000,76.2,1.63,11116787.0
North America,Cuba,2001,76.4,1.63,11151472.0
North America,Cuba,2002,76.8,1.62,11184540.0
North America,Cuba,2003,76.9,1.61,11214837.0
North America,Cuba,2004,77.0,1.59,11240680.0
North America,Cuba,2005,77.1,1.57,11261052.0
North America,Cuba,2006,77.3,1.55,11275199.0
North America,Cuba,2007,77.5,1.52,11284043.0
North America,Cuba,2008,77.6,1.5,11290239.0
North America,Cuba,2009,77.7,1.48,11297442.0
North America,Cuba,2010,77.8,1.47,11308133.0
North America,Cuba,2011,77.9,1.46,11323570.0
North America,Cuba,2012,78.0,1.45,11342631.0
North America,Cuba,2013,78.0,1.45,11362505.0
North America,Cuba,2014,78.1,1.45,11379111.0
North America,Cuba,2015,78.2,1.45,11389562.0
North America,Dominican Republic,1950,45.1,7.51,2364650.0
North America,Dominican Republic,1951,45.6,7.54,2438412.0
North America,Dominican Republic,1952,46.5,7.59,2517258.0
North America,Dominican Republic,1953,47.39,7.63,2600801.0
North America,Dominican Republic,1954,48.27,7.66,2688701.0
North America,Dominican Republic,1955,49.15,7.67,2780660.0
North America,Dominican Republic,1956,50.01,7.68,2876431.0
North America,Dominican Republic,1957,50.87,7.67,2975809.0
North America,Dominican Republic,1958,51.71,7.64,3078629.0
North America,Dominican Republic,1959,52.54,7.61,3184754.0
North America,Dominican Republic,1960,53.37,7.56,3294039.0
North America,Dominican Republic,1961,54.17,7.49,3406299.0
North America,Dominican Republic,1962,54.97,7.4,3521276.0
North America,Dominican Republic,1963,55.75,7.3,3638628.0
North America,Dominican Republic,1964,56.52,7.19,3757962.0
North America,Dominican Republic,1965,57.28,7.05,3878952.0
North America,Dominican Republic,1966,58.02,6.9,4001377.0
North America,Dominican Republic,1967,58.75,6.74,4125107.0
North America,Dominican Republic,1968,59.47,6.56,4250026.0
North America,Dominican Republic,1969,60.16,6.38,4376056.0
North America,Dominican Republic,1970,60.83,6.18,4503114.0
North America,Dominican Republic,1971,61.47,5.98,4631114.0
North America,Dominican Republic,1972,62.09,5.78,4759935.0
North America,Dominican Republic,1973,62.67,5.58,4889437.0
North America,Dominican Republic,1974,63.23,5.38,5019471.0
North America,Dominican Republic,1975,63.75,5.19,5149934.0
North America,Dominican Republic,1976,64.25,5.01,5280727.0
North America,Dominican Republic,1977,64.73,4.85,5411867.0
North America,Dominican Republic,1978,65.19,4.69,5543520.0
North America,Dominican Republic,1979,65.65,4.55,5675930.0
North America,Dominican Republic,1980,66.12,4.42,5809271.0
North America,Dominican Republic,1981,66.6,4.3,5943591.0
North America,Dominican Republic,1982,67.11,4.19,6078816.0
North America,Dominican Republic,1983,67.63,4.08,6214857.0
North America,Dominican Republic,1984,68.18,3.98,6351572.0
North America,Dominican Republic,1985,68.75,3.88,6488857.0
North America,Dominican Republic,1986,69.34,3.78,6626544.0
